id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
8706533,09011722514002981000000000U4,ANTOJITOS DANNA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TEPANTITLAMILCO,CALLE,CANAL DEL NORTE,CALLE,MAYA,CERRADA,TERCERA CERRADA TEPANTLITLAMILCO,2,H,,,NA,,PUEBLO,TEPANTITLAMILCO,,,,13700,9,Ciudad de México,11,Tláhuac,24,San Nicolás Tetelco,1183,1,,,,Fijo,19.21932388,-98.97072464,2019-11
957471,09014722212011261001000000U5,ANTOJITOS CUELLAR,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,EJE VIAL,2 PONIENTE (GABRIEL MANCERA),EJE VIAL,4 SUR (XOLA),CALLE,CERRADA AMORES,CALLE,PRIMERA CERRADA ROMERO DE TERREROS,201,,,,NA,,COLONIA,DEL VALLE NORTE,,,,3103,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0242,11,,,,Fijo,19.39623784,-99.16188422,2010-07
722595,09007722514002821000000000U0,ANTOJITOS CONY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DEL ROSAL,CALLE,JUAN PEDRO MARTINEZ,CERRADA,JUAN GUADIOLA,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),172,,,,NA,,COLONIA,LOS ANGELES,,,,9000,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,383A,6,,,,Fijo,19.34513761,-99.06834789,2014-12
9126671,09007722516002451000000000U1,ANTOJITOS CONNY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,BELLAVISTA,CALLE,SATELITE,CALLE,PLANETA,CALLE,NAUTLA,NA,SN,,,NA,,COLONIA,CASA BLANCA,,,,9860,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,5145,9,,,,Fijo,19.33089598,-99.0697894,2019-11
7706145,09008722514001691000000000U6,ANTOJERIA CORA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PALMERA DEL DESIERTO,CERRADA,SEGUNDA,AVENIDA,SAN JERONIMO,AVENIDA,SAN JERÓNIMO,1,,,,NA,,COLONIA,EL ROSAL,,,,10600,9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,2,,,,Fijo,19.30801443,-99.24722246,2019-11
894095,09014722219001231000000000U5,ANTOJITOS GUILLE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MIGUEL LAURENT,CALLE,SAN FRANCISCO,CALLE,PATRICIO SANZ,CALLE,SAN LORENZO,122,,MECADO PUBLICO,PLANTA BAJA,24,,COLONIA,TLACOQUEMECATL,MERCADO PUBLICO,MERCADO 122 TLACOQUEMECATL,24,3200,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0721,1,,,,Fijo,19.37706739,-99.17420669999998,2010-07
646916,09007722212026581001000000U3,ANTOJITOS GREEN,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PICOS VI B ANDADOR 4,CALLE,PICOS VI B ANDADOR 8,EJE VIAL,5 SUR (PURISIMA),CALLE,PICOS VI B ANDADOR 6,12,MZ 6,,,0,,COLONIA,PICOS VI B,,,,9420,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,0375,13,,,,Fijo,19.37921652,-99.10400114,2010-07
8272813,09005722516001191000000000U8,ANTOJITOS GLORIA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,3 NORTE (INGENIERO ALFREDO ROBLES DOMINGUEZ),CALLE,ESCUELA INDUSTRIAL,CALLE,PROGRESO,CALLE,PROGRESO,25,A,,,NA,,COLONIA,INDUSTRIAL,,,,7800,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1275,27,5533942029,,,Fijo,19.46826264,-99.12444445,2019-11
7262184,09010722516001081000000000U1,ANTOJITOS GARCIA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LOS POSTES,CALLE,PARALELA 7,CALLE,LOS POSTES,AVENIDA,CAMINO REAL A TOLUCA,20,,,,NA,,COLONIA,JOSE MA. PIINO SUAREZ,,,,1140,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1805,1,,,,Fijo,19.39193089,-99.20334259,2019-11
8508587,09013722514002001000000000U7,ANTOJITOS GENESIS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CONSTITUCION DE 1824,CALLE,PLAN DE APATZINGAN,CALLE,PLAN DE AYUTLA,CALLE,10 DE ABRIL DE 1919,1,,,,NA,,COLONIA,SAN LORENZO LA CEBADA,,,,16018,9,Ciudad de México,13,Xochimilco,1,Xochimilco,1239,29,,,,Fijo,19.27921864,-99.1223309,2019-11
679603,09005722514001611000000000U0,ANTOJITOS GABY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,VILLA DE AYALA,CALLE,TAMAZULA,CALLE,TIXTLA,CALLE,ANGANGUEO,20,,,,NA,,COLONIA,SAN FELIPE DE JESUS,,,,7510,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1203,11,,,,Fijo,19.49099058,-99.07782548,2014-12
687398,09016722514000871000000000U8,ANTOJITOS GABY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,EJERCITO NACIONAL MEXICANO,CALLE,LAGO VICTORIA,PROLONGACION,MOLIERE,AVENIDA,MIGUEL DE CERVANTES SAAVEDRA,NA,SN,,,NA,,COLONIA,GRANADA,,,,11520,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0552,1,,,,Semifijo,19.43818687,-99.19464639,2014-12
930596,09008722514000321000000000U1,ANTOJITOS FERNANDA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,ANDADOR,1,ANDADOR,4,ANDADOR,5,ANDADOR,6,0,SN,,,0,MZ 5,COLONIA,TIERRA UNIDA,,,,10369,9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0584,4,,,,Fijo,19.30411818,-99.26900017999999,2010-07
9157961,09007722516002481000000000U8,ANTOJITOS FABIOLA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LAZARO CARDENAS,CALLE,SIMON BOLIVAR,CERRADA,CARDENAS,CALLE,16 DE SEPTIEMBRE,3,MZA 299,EDIFICIO SIN NOMBRE,PLANTA BAJA,NA,,COLONIA,IXTLAHUACAN,,,,9630,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2920,1,,,,Fijo,19.34281003,-98.99647077,2019-11
737942,09017722219014492000000000U1,AERO TORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,COMUNICACIONES Y OBRAS PUBLICAS,CALLE,PROCURADURIA GENERAL DE JUSTICIA,CALLE,CONGRESO,CALLE,COMISIÓN NACIONAL AGRARIA,233,,,,NA,,COLONIA,FEDERAL,,,,15700,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,1026,19,5555710090,AEROTORTAS@GMAIL.COM,,Fijo,19.42168314,-99.08674586,2010-07
9051541,09003722514005001000000000U5,AL CHILE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ALBERTO ZAMORA,CALLEJON,COLIMA,CALLE,FELIPE CARRILLO PUERTO,AVENIDA,MIGUEL ÁNGEL DE QUEVEDO,19,,,,NA,B,COLONIA,VILLA COYOACAN,,,,4000,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0130,12,,,,Fijo,19.34605621,-99.16415113,2019-11
904764,09003722219002341000000000U4,ANPARALI BOCADILLOS Y TAPAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MALINTZIN,CALLE,IGNACIO ALLENDE,CALLE,ABASOLO,CALLE,XICOTÉNCATL,127,,MERCADO PUBLICO,PLANTA BAJA,69,,COLONIA,DEL CARMEN,MERCADO PUBLICO,89 DE COYOACAN,69,4100,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0037,16,,,,Fijo,19.35244429,-99.16120195,2010-07
7923785,09003722514003441000000000U5,ANOJITOS TACOMIEL,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,DIVISION DEL NORTE,CALLE,MUSEO,CALLE,ÁRBOL DEL FUEGO,CERRADA,GRAMA,3423,,,,0,,COLONIA,EL ROSARIO,,,,4380,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0681,1,5588045309,,,Fijo,19.327752190000002,-99.14189945,2019-11
7268789,09006722514003471000000000U5,AL HASIM BURRITOS PICANTES Y MAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JUAN JOSE EGUIARA Y EGUREN,CALZADA,SANTA ANITA,AVENIDA,CORUÑA,CALLE,SUR 65-A,92,,,,NA,,COLONIA,VIADUCTO PIEDAD,,,,8200,9,Ciudad de México,6,Iztacalco,1,Iztacalco,0221,18,,,,Fijo,19.40103042,-99.13226337999998,2019-11
688813,09016722514002321000000000U2,ANTOJITOS MALENA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO YAPURA,CALLE,RIO PARANA,CALLEJON,ZACATITO,CALLE,RÍO TLACOTALPAN,108,,,,NA,,COLONIA,ARGENTINA PONIENTE,,,,11230,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0105,1,,,,Fijo,19.45837762,-99.20815675,2014-12
739064,09002722219003371000000000U2,ANTOJITOS MALE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NORTE 75,CALLE,PONIENTE 44,CALLE,F.F. C.C. NACIONALES,AVENIDA,CUITLÁHUAC,NA,SN,,,NA,,COLONIA,SAN SALVADOR XOCHIMANCA,,,,2870,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0824,17,,,,Semifijo,19.46036409,-99.17661403000001,2010-07
7400287,09016722516000891000000000U1,ANTOJITOS MAGOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LAGO ALBERTO,CALLE,LAGO MURITZ,CALLE,LAGO ISEO,CALLE,LAGO ILMEN,0,SN,,,0,,COLONIA,ANAHUAC,,,,11300,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0482,23,,,,Semifijo,19.43928781,-99.18171593999999,2019-11
7444696,09016722514005641000000000U0,ANTOJITOS MAGO,ANTOJITOS MAGO,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,HORACIO,AVENIDA,HORACIO,PERIFERICO,BOULEVARD MANUEL ÁVILA CAMACHO,AVENIDA,HORACIO,NA,SN,,,NA,,COLONIA,POLANCO 1ERA SECCION,,,,11510,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0622,21,,,,Fijo,19.43568141,-99.2121532,2019-11
674878,09005722514004871000000000U7,ANTOJITOS LUPITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FERNANDO AMILPA,CALLE,ATILANO MORALES,AVENIDA,FERNANDO AMILPA,CALLE,AVENIDA FERNANDO AMILPA,56,A,,,NA,,UNIDAD HABITACIONAL,C T M ATZACOALCO,,,,7090,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,263A,22,5526740641,,,Fijo,19.51033306,-99.10058789000001,2014-12
992111,09003722514001511000000000U7,ALIMENTOS Y BEBIDAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,11,,,,0,,COLONIA,COUNTRY CLUB,,,,4200,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0164,34,,,,Semifijo,19.34218515,-99.14032762,2010-07
1024528,09009461110006051010000000U8,ANTOJITOS LUPITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,CALLE,BENITO JUAREZ,CALLE,IGNACIO ZARAGOZA,CALLE,ÁNGEL ZIMBRÓN,NA,SN,,,NA,,PUEBLO,SAN PABLO OZTOTEPEC,,,,12400,9,Ciudad de México,9,Milpa Alta,24,San Pablo Oztotepec,0219,16,,,,Fijo,19.18554368,-99.06608544999999,2010-07
7718048,09003722514004731000000000U8,ALIMENTOS Y BEBIDAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,EJE VIAL,1 ORIENTE (AVENIDA CANAL DE MIRAMONTES),CALLE,NINGUNO,553,,,,NA,,NINGUNO,NINGUNO,,,,4200,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0164,42,5584825086,,,Semifijo,19.34375375,-99.13789963,2019-11
8645397,09016722516000652000000000U7,ANTOJERIA HERMANOS SARABIA,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,SIERRA SANTA ROSA,CALLE,9,CALLE,10,AVENIDA,CANTIL,191,,,,NA,,COLONIA,REFORMA SOCIAL,,,,11650,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0815,8,5510163882,,,Fijo,19.4303213,-99.21958899,2019-11
7262040,09010722516001071000000000U2,ANTOJITOS LULU,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,IGNACIO ALDAMA,CALLE,CAÑADA RICA,CALLE,CAÑADA REAL,CALLE,GENARO GÓMEZ,7,,,,NA,,COLONIA,CAÑADA,,,,1220,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,0351,16,,,,Fijo,19.38159034,-99.22787561,2019-11
898531,09015722514004771000000000U8,ANTOJITOS LUISITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DOCTOR RAFAEL NORMA,CALLE,DOCTOR MIGUEL FRANCISCO JIMENEZ,CALLE,PRIVADA DOCTOR MARQUEZ,CALLE,DOCTOR FEDERICO GÓMEZ UGARTE SANTOS,146,,,,NA,,COLONIA,DOCTORES,,,,6720,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,1394,21,5563639764,,,Fijo,19.40998921,-99.15064393,2014-12
9167194,09005722516001541000000000U4,ANTOJITOS LUCY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MONTIEL,CALZADA,CALZADA DE LOS MISTERIOS,CALLE,TENAYO,EJE VIAL,5 NORTE (MONTEVIDEO),26,,,,0,,COLONIA,TEPEYAC INSURGENTES,,,,7020,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1260,2,5537742557,,,Fijo,19.48441314,-99.11947389,2019-11
1022415,09003722514001481000000000U3,ANTOJITOS LOS MOROS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ESCUINAPA,CALLE,ANACAHUITA,CALLE,JIUMATE,CALLE,COYAMEL,75,,,,NA,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,4369,9,Ciudad de México,3,Coyoacán,1,Coyoacán,1162,21,,,,Fijo,19.33243788,-99.17124625999999,2010-07
8626079,09015722514011641000000000U4,ANTOJITOS LOS PEQUES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ESCUELA MEDICO MILITAR,CALLE,CALLEJON HORMIGUERO,AVENIDA,FRAY SERVANDO TERESA DE MIER,CALLE,SAN MIGUEL,0,SN,,,0,,COLONIA,CENTRO,,,,6010,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0979,6,,,,Semifijo,19.423803,-99.13108340999999,2019-11
8603695,09012722514004391000000000U2,ANTOJITOS MARIA DEL CARMEN,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CHANTEPEC,PRIVADA,PRIVADA DE CHANTEPEC,PRIVADA,NINGUNO,CALLE,TEPEXIMILPA,10,MZ Q LT 10,,,NA,,COLONIA,MESA LOS HORNOS,,,,14420,9,Ciudad de México,12,Tlalpan,1,Tlalpan,2225,17,,,,Fijo,19.27683354,-99.18556053999998,2019-11
743102,09002722514001581000000000U2,153 TORTAS BRANDON,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,12,CALLE,21,CALLE,19,CALLE,14,0,SN,MERCADO PUBLICO,PLANTA BAJA,153,,COLONIA,PRO HOGAR,MERCADO PUBLICO,MERCADO PUBLICO SEDECO PRO HOGAR,153,2600,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0400,5,5548422865,,,Fijo,19.47588543,-99.15394547000001,2010-07
960137,09014722514000171001000000U8,ALMACEN DE TORTERIA,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,CUMBRES DE MALTRATA,CALLE,UXMAL,CALLE,YACATAS,CALLE,ROMERO DE TERREROS,161,,,,NA,,COLONIA,NARVARTE ORIENTE,,,,3020,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0261,7,5556393298,,,Fijo,19.39487546,-99.15505731,2014-12
8337602,09015722514013561000046741S2,ALMACEN DEL RETAURANTE LAS TORTULIAS DE MADERO,OPERADORA JERASH SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,DE LA PALMA,CALLE,ISABEL LA CATOLICA,CALLE,SEGUNDA CERRADA 5 DE MAYO,56,ALTOS,,,NA,,COLONIA,CENTR0,,,,6000,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0771,16,,,,Fijo,19.43337937,-99.13556720999999,2019-11
673451,09005722514004371000000000U8,37 50 FUENTE DE SODAS EL BARBAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PONIENTE 122,CALLE,NORTE 19-A,CALLE,NORTE 21,CALLE,PONIENTE 126,NA,SN,MERCADO PUBLICO,PLANTA BAJA,NA,,COLONIA,NUEVA VALLEJO,MERCADO PUBLICO,MERCADO 93 MAGDALENA DE LAS SALINAS,37 50,7750,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1237,13,,,,Fijo,19.48495214,-99.14869372999999,2014-12
959366,09004722514000621000000000U3,ACA LOS TACOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,AVENIDA,AVENIDA DE LOS CEDROS,CALLE,CALLEJON 16 DE SEPTIEMBRE,CERRADA,ZARAGOZA,394,,MERCADO PUBLICO,PLANTA BAJA,0,,COLONIA,CONTADERO,MERCADO PUBLICO,MERCADO CONTADERO 394,19,5500,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,0119,9,,,,Fijo,19.34740373,-99.30090382000002,2010-07
7261465,09010722514004331000000000U2,ACA LAS TORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,CAMINO REAL A TOLUCA,CALLE,CISNE,CALLE,JILGUERO,CALLE,ÁGUILA,96,,,,0,,COLONIA,BELLAVISTA,,,,1140,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1773,30,,,,Fijo,19.39507355,-99.19478028,2019-11
846134,09016722212007231000000000U9,ACA LAS TORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LAGO GASCASONICA,CALLE,LAGO ESCLAVOS,CALLE,LAGO AMATITLAN,CALLE,CAÑITO,151,,MERCADO PUBLICO,PLANTA BAJA,138,,COLONIA,SAN DIEGO OCOYOACAC,MERCADO PUBLICO,MERCADO PUBLICO SEDECO,"138-139, 178-179",11290,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,004A,7,5550825972,,,Fijo,19.46121177,-99.19167050999998,2010-07
7802047,09005722514006861000000000U6,ACA TORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NINGUNO,CALLE,FEDERICO CAMPOS,CALLE,PEDRO MARIA ANAYA,CALLE,SIN REFERENCIA,0,SN,MERCADO PUBLICO,PLANTA BAJA,0,,COLONIA,15 DE AGOSTO,MERCADO PUBLICO,MERCADO 81 COMIDAS VILLA VIEJO,26 Y 27,7058,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,128A,7,5516475901,,,Fijo,19.48501024,-99.1134314,2019-11
667653,09002722212007521000000000U3,ACA MIS TORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RABAUL,CALLE,NORTE 81-A,CALLE,NORTE 79-A,CALLE,SALOMÓN,0,SN,,,0,,COLONIA,BENITO JUAREZ,,,,2060,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0491,22,,,,Fijo,19.47551108,-99.17683015,2010-07
901796,09014722514002831000000000U5,ANTOJERIA GOFOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CASA DEL OBRERO MUNDIAL,CALLE,TAJIN,CALLE,XOCHICALCO,VIADUCTO,PRESIDENTE MIGUEL ALEMÁN,490,,,,0,A,COLONIA,PIEDAD NARVARTE,,,,3000,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0026,17,5554402325,,,Fijo,19.4020423,-99.153023,2014-12
9128231,09017722516000921000000000U4,ANTOJITOS LILI,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NINGUNO,EJE VIAL,1 NORTE (MIGUEL LEBRIJA),EJE VIAL,1 NORTE (MIGUEL LEBRIJA),EJE VIAL,1 NORTE (MIGUEL LEBRIJA),NA,SN,OTRO CONGLOMERADO,ANDEN,NA,,COLONIA,AMPLIACION AVIACION CIVIL,,METRO PANTITLAN LINEA AMARILLA,SN,15740,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,1030,37,,,,Semifijo,19.41655709,-99.07420955,2019-11
731157,09007722514000541000000000U6,ANGY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,DIAZ SOTO Y GAMA,PERIFERICO,CANAL DE SAN JUAN,CALLE,CAMPAÑA DEL ÉBANO,CALLE,COMBATE DE CELAYA,0,SN,,,0,,UNIDAD HABITACIONAL,UNIDAD HAB VICENTE GUERRERO,,,,9200,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,1049,15,,,,Semifijo,19.35867826,-99.05592848,2014-12
1021804,09015722219014101000000000U2,ANTOJITOS LETY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO LERMA,CALLE,RIO TIGRIS,CALLE,RIO DANUBIO,CALLE,RÍO PÁNUCO,113,,MERCADO PUBLICO,PLANTA BAJA,16,,COLONIA,CUAUHTEMOC,MERCADO PUBLICO,MERCADO 98 CUAUHTEMOC,16,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0822,13,,,,Fijo,19.42956984,-99.16674672,2010-07
965476,09014722514000561000000000U0,ANTOJITOS LEO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,CALLE,ROMERO,EJE VIAL,5 SUR (GABRIEL RAMOS MILLAN),CALLE,HILARIO PÉREZ DE LEÓN,NA,SN,,,NA,,COLONIA,AMERICAS UNIDAS,,,,3440,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0492,2,,,,Fijo,19.38310122,-99.13991804,2010-07
9116075,09007722516002441000000000U2,ANTOJITOS LAS PARRALES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DE LAS TORRES,CALLE,UNION DE COLONOS,CALLE,ADOLFO LOPEZ MATEOS,CALLE,ORQUÍDEA,0,SN,,,0,,COLONIA,SAN MIGUEL TEOTONGO,,,,9630,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2653,26,,,,Fijo,19.34687198,-98.98959838,2019-11
9212751,09006722514004131000000000U4,ANTOJITOS LAS GUERAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SUR 125,CALLE,ORIENTE 100,EJE VIAL,4 SUR (PRESIDENTE PLUTARCO ELIAS CALLES),CALLE,SUR 127,2502,,,,NA,,COLONIA,GABRIEL RAMOS MILLAN,,,,8720,9,Ciudad de México,6,Iztacalco,1,Iztacalco,0452,18,,,,Fijo,19.39590406,-99.10205252,2019-11
1011420,09015722514003192001000000U8,ANTOJERIA EL TORO RICA PIZZA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,RIBERA DE SAN COSME,CALLE,CEDRO,CALLE,NOGAL,CALLE,AMADO NERVO,145,,,,NA,C,COLONIA,SANTA MARIA LA RIBERA,,,,6400,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0593,6,5555354149,,,Fijo,19.44317263,-99.16467871,2010-07
8038398,09012722516000271000000000U5,ANTOJITOS LAS CASTRO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TEPETZINGO,CALLE,SANTISIMA TRINIDAD,CALLE,TEPETONGO,CALLE,TEPEXIMILPA,NA,SN,,,NA,MZA 2 LOTE 2,COLONIA,TEPETONGO,,,,14420,9,Ciudad de México,12,Tlalpan,1,Tlalpan,223A,22,,,,Fijo,19.27203726,-99.18821344,2019-11
8386555,09015722514012441000000000U8,ANTOJITOS LAS CANCHITAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,INSURGENTES NORTE,AVENIDA,RICARDO FLORES MAGON,EJE VIAL,2 NORTE (MANUEL GONZALEZ),EJE VIAL,1 PONIENTE (GUERRERO),340,,,,NA,9 BIS,CONJUNTO HABITACIONAL,NONOALCO TLATELOLCO,,,,6900,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0362,2,,,,Fijo,19.45411215,-99.14700669,2019-11
993801,09010722514001881000000000U9,ANTOJITOS LA VENTANITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,BARRANCA PILARES,CALLE,PILARES,CALLE,PARICUTIN,CALLE,LITORALES,31,,,,0,,COLONIA,PILARES AGUILAS,,,,1010,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1010,16,,,,Fijo,19.35485966,-99.20304311000001,2010-07
8539348,09014722514005551000000000U6,ANTOJITOS LOS JUGOSOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,7 SUR (MUNICIPIO LIBRE),CALLE,TRIPOLI,CALLE,TOKIO,AVENIDA,PRESIDENTES,186,,,,NA,,COLONIA,PORTALES NORTE,,,,3303,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0859,8,,,,Fijo,19.36972382,-99.15327445,2019-11
